1007020,CE-S550,6,30,2.68,1117,09/06/2001 14:34
1007021,CE-S550,6,35,2.68,1130,09/06/2001 14:34
1007022,CE-S550,6,40,2.68,1143,09/06/2001 14:34
1007023,CE-S550,6,45,2.68,1157,09/06/2001 14:34
1007024,CE-S550,6,50,2.68,1170,09/06/2001 14:34
1007025,CE-S550,6,55,2.68,1184,09/06/2001 14:34
1007026,CE-S550,6,60,2.68,1197,09/06/2001 14:34
1007027,CE-S550,6,65,2.68,1210,09/06/2001 14:34
1007028,CE-S550,6,70,2.68,1224,09/06/2001 14:34
1007029,CE-S550,6,75,2.68,1237,09/06/2001 14:34
1007030,CE-S550,6,80,2.68,1251,09/06/2001 14:34
1007031,CE-S550,6,85,2.68,1264,09/06/2001 14:34
1007032,CE-S550,6,90,2.68,1278,09/06/2001 14:34
1007033,CE-S550,6,95,2.68,1291,09/06/2001 14:34
1007034,CE-S550,6,100,2.68,1304,09/06/2001 14:34
1007035,CE-S550,7,-100,2.32,731,09/06/2001 14:34
1007036,CE-S550,7,-95,2.32,743,09/06/2001 14:34
1007037,CE-S550,7,-90,2.32,755,09/06/2001 14:34
1007038,CE-S550,7,-85,2.32,766,09/06/2001 14:34
1007039,CE-S550,7,-80,2.32,778,09/06/2001 14:34
1007040,CE-S550,7,-75,2.32,789,09/06/2001 14:34
1007041,CE-S550,7,-70,2.32,801,09/06/2001 14:34
1007042,CE-S550,7,-65,2.32,812,09/06/2001 14:34
1007043,CE-S550,7,-60,2.32,824,09/06/2001 14:34
1007044,CE-S550,7,-55,2.32,836,09/06/2001 14:34
1007045,CE-S550,7,-50,2.32,847,09/06/2001 14:34
1007046,CE-S550,7,-45,2.32,859,09/06/2001 14:34
1007047,CE-S550,7,-40,2.32,870,09/06/2001 14:34
1007048,CE-S550,7,-35,2.32,882,09/06/2001 14:34
1007049,CE-S550,7,-30,2.32,894,09/06/2001 14:34
1007050,CE-S550,7,-25,2.32,905,09/06/2001 14:34
1007051,CE-S550,7,-20,2.32,917,09/06/2001 14:34
1007052,CE-S550,7,-15,2.32,928,09/06/2001 14:34
1007053,CE-S550,7,-10,2.32,940,09/06/2001 14:34
1007054,CE-S550,7,-5,2.32,951,09/06/2001 14:34
1007055,CE-S550,7,0,2.32,963,09/06/2001 14:34
1007056,CE-S550,7,5,2.32,975,09/06/2001 14:34
1007057,CE-S550,7,10,2.32,986,09/06/2001 14:34
1007058,CE-S550,7,15,2.32,998,09/06/2001 14:34
1007059,CE-S550,7,20,2.32,1009,09/06/2001 14:34
1007060,CE-S550,7,25,2.32,1021,09/06/2001 14:34
1007061,CE-S550,7,30,2.32,1033,09/06/2001 14:34
1007062,CE-S550,7,35,2.32,1044,09/06/2001 14:34
1007063,CE-S550,7,40,2.32,1056,09/06/2001 14:34
