15018,Fbo Facility Not Available,KNID,1,Approved,,,2012-01-25 03:18:24.0
15019,Fbo Facility Not Available,KNIP,1,Approved,,,2012-01-25 03:18:24.0
15020,Fbo Facility Not Available,KNJK,1,Approved,,,2012-01-25 03:18:24.0
15021,Fbo Facility Not Available,KNJM,1,Approved,,,2012-01-25 03:18:24.0
15022,Unknown,KNJP,1,Approved,,,2012-01-25 03:18:24.0
1145716,Fbo Facility Not Available,KNJW,1,Approved,,,2012-01-25 03:18:24.0
15023,Fbo Facility Not Available,KNKT,1,Approved,,,2012-01-25 03:18:24.0
10609,Nas Miramar,KNKX,1,Approved,,,2012-01-25 03:18:24.0
9711,Nas Lemoore Transient,KNLC,1,Approved,,,2012-01-25 03:18:24.0
9553,Us Navy/Ppr,KNMM,1,Approved,,,2012-01-25 03:18:24.0
15024,Fbo Facility Not Available,KNOG,1,Approved,,,2012-01-25 03:18:24.0
15025,Fbo Facility Not Available,KNOW,1,Approved,,,2012-01-25 03:18:24.0
15026,Sherman Field,KNPA,1,Approved,M-F0700-2300 SA-100-1730 SU 1300-2030,M-F0700-2300 SA-100-1730 SU 1300-2030,2012-01-25 03:18:24.0
10620,Tulsair Beechcraft,KNQA,1,Approved,Mon - Fri 0630-0200 Sat - Sun 0700-1900,Mon - Fri 0630-0200 Sat - Sun 0700-1900,2013-11-14 13:46:15.0
15027,Fbo Facility Not Available,KNQI,1,Approved,,,2012-01-25 03:18:24.0
10783,Key West Naval Air Stn(Baseop),KNQX,1,Approved,,,2012-01-25 03:18:24.0
15028,Unknown,KNRA,1,Approved,,,2012-01-25 03:18:24.0
8842,Mayport Fl Naval Station,KNRB,1,Approved,,,2012-01-25 03:18:24.0
4133,Miller Aviation,KNRN,1,Approved,,,2012-01-25 03:18:24.0
15030,Fbo Facility Not Available,KNRS,1,Approved,,,2012-01-25 03:18:24.0
15031,Fbo Facility Not Available,KNSE,1,Approved,,,2012-01-25 03:18:24.0
15032,Fbo Facility Not Available,KNSI,1,Approved,,,2012-01-25 03:18:24.0
15033,Fbo Facility Not Available,KNTD,1,Approved,,,2012-01-25 03:18:24.0
15034,Fbo Facility Not Available,KNTU,1,Approved,,,2012-01-25 03:18:24.0
15035,Fbo Facility Not Available,KNUC,1,Approved,,,2012-01-25 03:18:24.0
15036,Unknown,KNUI,1,Approved,,,2012-01-25 03:18:24.0
15037,Unknown,KNUN,1,Approved,,,2012-01-25 03:18:24.0
9412,Moffett Operations (Ppr),KNUQ,1,Approved,,,2012-01-25 03:18:24.0
15038,Fbo Facility Not Available,KNUW,1,Approved,,,2012-01-25 03:18:24.0
4143,Aero B Service,KNVD,1,Approved,,0700 - Sunset / 7 days a week,2013-11-14 13:45:37.0
15040,Fbo Facility Not Available,KNXP,1,Approved,,,2012-01-25 03:18:24.0
15041,Fbo Facility Not Available,KNXX,1,Approved,,,2012-01-25 03:18:24.0
8568,Quantico Mcaf,KNYG,1,Approved,,,2012-01-25 03:18:24.0
9876,World Fuel Billing Only,KNYL,9,Approved,,,2012-01-25 03:18:24.0
1173047,Million Air,KNYL,1,Approved,"M-F 0600-2100L, SS 0600-1800L","M-F 0600-2100L, SS 0600-1800L",2013-11-14 13:46:07.0
15042,Fbo Facility Not Available,KNZJ,1,Approved,,,2012-01-25 03:18:24.0
15043,Fbo Facility Not Available,KNZW,1,Approved,,,2012-01-25 03:18:24.0
15044,Fbo Facility Not Available,KNZY,1,Approved,,,2012-01-25 03:18:24.0
18829,Jacksonville Flying Service,KOAJ,1,Approved,Mon - Fri 0800-2000 Sat - Sun 0800-1700,Mon - Fri 0800-2000 Sat - Sun 0800-1700,2013-11-14 13:46:16.0
9386,"Ameriflight - Gate ""P""",KOAK,9,Approved,,,2013-07-26 10:54:19.0
9298,Chevron Hangar #10,KOAK,8,Approved,,,2013-07-26 10:54:19.0
1500849,N383mh Hangar,KOAK,999,Approved,,,2013-10-26 19:17:21.0
4198,Kaiser Air Inc,KOAK,1,Approved,,,2013-11-14 13:45:38.0
1483449,Landmark Aviation,KOAK,2,Approved,24/7,24/7,2013-11-14 13:45:48.0
6024,Dynair,KOAK,9,Approved,,,2013-07-26 10:54:19.0
15045,Unknown,KOAR,1,Approved,,,2012-01-25 03:18:24.0
4200,Okeechobee Jet Center,KOBE,1,Approved,0800-1700 / 7 days a week,0800-1700 / 7 days a week,2013-11-14 13:45:38.0
172,Barrett Aviation,KOBI,1,Approved,,,2012-01-25 03:18:24.0
4201,Landmark Aviation,KOCF,1,Approved,,,2013-11-14 13:45:38.0
1148591,Eastcoast Brokerage Services (Hangar),KOCF,8,Approved,0800-1700,0800-1700,2012-01-25 03:18:24.0
1479669,City Of Nacogdoches,KOCH,1,Approved,"0800-1730 M-F, 0800-1700 Sat & Sun","0800-1730 M-F, 0800-1700 Sat & Sun",2012-01-25 03:18:24.0
4203,Oconto Municipal Airport,KOCQ,999,Approved,,,2012-01-25 03:18:24.0
1500197,City Of Washington,KOCW,1,Approved,,,2013-09-23 20:52:48.0
10395,Farmor Aviation (Fka Pruett Aviation),KODO,1,Approved,0800-1800 / 7 days a week,0800-1800 / 7 days a week,2013-11-14 13:46:13.0
4205,William Flying Svc (No Jet A),KODX,1,Approved,,,2012-01-25 03:18:24.0
15046,Unknown,KOEA,1,Approved,,,2012-01-25 03:18:24.0
2435,Elite Air Services,KOEB,1,Approved,0900L-1730L M-F,Call ahead for all flights,2013-11-14 13:46:16.0
4206,Hawk'S Nest Air Svc,KOEL,1,Approved,,,2012-01-25 03:18:24.0
1169838,Osceola Aerosport,KOEO,1,Approved,0800-1700,0800-1700,2013-11-14 13:46:16.0
15047,Fbo Facility Not Available,KOFF,1,Approved,,,2012-01-25 03:18:24.0
1154848,Norfolk Airport Services,KOFK,1,Approved,Mon - Sat 0730-1800,,2013-11-14 13:46:37.0
1153989,Heart Of Virginia Aviation,KOFP,1,Approved,0700-2000 / 7 days a week,0700-1900 / 7 days a week,2013-11-14 13:46:26.0
7744,Pioneer Aviation,KOGA,1,Approved,Mon - Sat 0700-1700 Sun 1300-1700,Mon - Sat 0700-1700 Sun 1300-1700,2013-11-14 13:46:33.0
4209,Central States Acft,KOGA,8,Approved,,,2012-01-25 03:18:24.0
4210,Orangeburg Municipal Airport,KOGB,1,Approved,"0700-1800 M-F, SA 0800-1600 SU Closed","0700-1800 M-F, SA 0800-1600 SU Closed",2013-11-14 13:45:38.0
1161588,Kemp Jet Services,KOGD,1,Approved,0700-2000L 7 days/week,0700-2000L 7 days/week,2013-11-14 13:46:15.0
4212,Ogden Jet Center,KOGD,2,Approved,Mon - Sat 0700-2100 Sun 0800-2000,Mon - Sat 0700-2100 Sun 0800-2000,2013-11-14 13:45:38.0
1164527,Mountain Valley Aviation,KOGD,3,Approved,Call ahead,Call ahead,2013-11-14 13:46:02.0
4216,Ontonagon Co Arpt,KOGM,1,Approved,,,2012-01-25 03:18:24.0
4217,Ogdensburg Port Authority,KOGS,1,Approved,Mon - Fri 0800-1630,Mon - Fri 0800-1630,2013-11-14 13:45:38.0
1490087,Chenango County Airport,KOIC,1,Approved,"Mon-Fri 0700-1500, weekends PPR","Mon-Fri 0700-1500, weekends PPR",2013-06-26 14:04:50.0
4223,Oberlin Flying Svc,KOIN,1,Approved,,,2012-01-25 03:18:24.0
2827,Wehterford/Stafford,KOJA,1,Approved,0800-1900 / 7 days a week,,2013-11-14 13:46:23.0
1147162,"Air Associates Of Kansas, Inc.",KOJC,2,Pending,0600-2130 (avail w/prior notice),0600-2130 (avail w/prior notice),2012-01-25 03:18:24.0
4226,Kansas City Aviation Center,KOJC,1,Approved,0500-2300L for Line Service,0500-2300L for Line Service,2012-01-25 03:18:24.0
1145717,Unknown,KOKB,1,Approved,,,2012-01-25 03:18:24.0
8807,Mustang Fuel(Private Hgr),KOKC,8,Approved,,,2012-01-25 03:18:24.0
6446,Okc Publishing,KOKC,8,Approved,,,2012-01-25 03:18:24.0
4238,"Aar Oklahoma, Inc.",KOKC,2,Approved,24/7 days a week,24/7 days a week,2013-11-14 13:45:39.0
6944,Kerr Mcgee Hangar,KOKC,8,Approved,,,2012-01-25 03:18:24.0
1151538,Devon Hangar,KOKC,8,Approved,,,2012-01-25 03:18:24.0
9239,Gaylord Hangar,KOKC,8,Approved,,,2012-01-25 03:18:24.0
1478978,Atlantic Aviation,KOKC,1,Approved,0600-2200 7 days a week,0600-2200 7 days a week,2013-11-14 13:45:42.0
688,Harbor Airlines,KOKH,1,Approved,,,2012-01-25 03:18:24.0
1160567,Kokomo Municiple,KOKK,1,Approved,Mon - Fri 0700-1900 Sat - Sun 0900-1700,Mon - Fri 0700-1900 Sat - Sun 0900-1700,2013-11-14 13:46:05.0
4241,City Of Okmulgee (Fbo),KOKM,1,Approved,,,2013-11-14 13:45:38.0
4242,Rhiley'S Flying Svc,KOKS,1,Approved,,,2012-01-25 03:18:24.0
6339,Winchester Aviation,KOKV,1,Approved,0600-2100 M- F / 0900 - 1630 Sat - Sun,0600-2100 M- F / 0900 - 1630 Sat - Sun,2013-11-14 13:46:13.0
1165307,Pro Jet Aircraft Services,KOKV,3,Approved,0800 -1800 / 7 days a week,0800 -1800 / 7 days a week,2012-01-25 03:18:24.0
1495270,N67kp - Private Hangar,KOKV,999,Approved,0000-2359,0000-2359,2013-05-15 16:43:14.0
1145718,Fbo Facility Not Available,KOKZ,1,Approved,,,2012-01-25 03:18:24.0
4244,Central Maine Flying,KOLD,1,Approved,,,2012-01-25 03:18:24.0
4245,City Of Olean,KOLE,1,Approved,0800-1600 / 7 days a week,0800-1600 / 7 days a week,2013-11-14 13:45:39.0
1161307,City Of Wolf Point,KOLF,1,Approved,Mon - Fri 0700-1530,Mon - Fri 0700-1530,2012-05-31 16:31:10.0
4247,Smitty'S,KOLG,1,Approved,,,2012-01-25 03:18:24.0
1170631,Jorgensen Air Services,KOLM,3,Pending,0730 - 1930 / 7 day a week,0730 - 1930 / 7 day a week,2013-11-14 13:46:29.0
1148803,Glacier Jet Center,KOLM,1,Approved,0700-2000 / 7 days a week,0730-2000L 7 days a week.,2013-11-14 13:46:10.0
7735,Tiffin Aviation Services,KOLS,1,Approved,0700-1900 / 7 days a week,0700-1900 / 7 days a week,2013-11-14 13:46:33.0
9488,"Avcraft, Inc.",KOLU,1,Approved,0700-1900 / 7 days a week,,2013-11-14 13:46:03.0
4253,Metro Aviation Service,KOLV,1,Approved,0600-2000  M-F/ 0700-2000 SA-SU,,2013-11-14 13:45:39.0
4254,Southeastern Ill Av,KOLY,1,Approved,,,2013-11-14 13:45:39.0
4255,Connell Aviation Ii,KOLZ,1,Approved,,,2012-01-25 03:18:24.0
1168059,Standard Aero Maintenance Only,KOMA,8,Approved,,,2012-09-24 19:58:05.0
1156565,Jet Linx Aviation,KOMA,8,Approved,,,2012-09-24 19:58:05.0
4257,Tac Air,KOMA,2,Approved,,,2013-11-14 13:45:39.0
1166360,Werner Aviation Hangar,KOMA,8,Approved,,,2012-09-24 19:58:05.0
1164425,Valmont Industries Private Hangar,KOMA,999,Approved,0800-1630 M-F,,2013-05-13 19:15:10.0
1483947,Signature Flight Support,KOMA,1,Approved,24/7,24/7,2013-11-14 13:46:01.0
5330,Orange County Aero,KOMH,1,Approved,,,2012-01-25 03:18:24.0
4264,Omak Airport,KOMK,1,Approved,24/7 days a week,24/7 days a week,2013-11-14 13:45:39.0
8821,Ormond Beach Aviation,KOMN,2,Approved,,,2012-01-25 03:18:24.0
4265,Sunrise Aviation,KOMN,1,Approved,,0700-1900/7 days a week,2013-11-14 13:45:39.0
4266,Win Air,KONA,1,Approved,0800-1700 / 7 days a week,0800-1700 / 7 days a week,2013-11-14 13:45:39.0
4267,O'Neill Aviation,KONL,1,Approved,"Mon - FRI 0800-1800, closed on weekends","Mon - FRI 0800-1800, closed on weekends",2013-11-14 13:45:39.0
18475,Socorro Municipal Airport,KONM,1,Approved,,,2013-01-11 19:55:56.0
1493379,Frazier Aviation,KONO,1,Approved,M-F 0800-1700,M-F 0800-1700,2013-10-30 12:05:06.0
10320,Newport Fbo,KONP,1,Approved,0800-1700 / 7 days a week,0800-1700 / 7 days a week,2013-11-14 13:46:12.0
1152057,Guardian Jet Center,KONT,1,Approved,,,2013-11-14 13:45:57.0
4273,Wells Aviation,KONT,999,Approved,,,2013-01-10 21:54:00.0
11987,Currituck County,KONX,1,Approved,0800 - 1600 / 7 days a week,0800 - 1600 / 7 days a week,2013-11-14 13:46:36.0
4275,Stark'S Aviation,KONY,1,Approved,,,2012-01-25 03:18:24.0
9072,Business Air Llc,KONZ,1,Approved,0800-1700 / 7 days a week,0800-1700 / 7 days a week,2012-01-25 03:18:24.0
4276,Midwest Aviation Service (Fka Berens Aircraft Svs),KOOA,1,Approved,,,2013-11-14 13:45:39.0
6925,Miami Executive Aviation,KOPF,1,Approved,,,2013-11-14 13:46:23.0
1170567,Fontainebleau Aviation,KOPF,4,Approved,,,2013-10-30 15:35:53.0
4279,Hangar One,KOPF,8,Approved,,,2013-05-21 18:47:07.0
4280,Miami Air Service,KOPF,8,Approved,,,2013-11-14 13:45:39.0
4277,Clark Aircraft Svc,KOPF,8,Approved,,,2013-05-21 18:47:07.0
1172018,Orion Jet Center,KOPF,2,Pending,,,2013-11-14 13:45:46.0
4282,National Aviation,KOPF,999,Approved,,,2013-05-21 18:47:07.0
4278,Florida Air Assoc,KOPF,8,Approved,,,2013-05-21 18:47:07.0
1152844,St. Landry Parish Aviation Terminal,KOPL,1,Approved,Mon - Sat 0800-1700 Sun 0800-1200,Mon - Sat 0800-1700 Sun 0800-1200,2013-11-14 13:46:09.0
9160,Upson County,KOPN,1,Approved,0800 - 1800 / 7 days a week,0800 - 1800 / 7 days a week,2013-11-14 13:45:54.0
4075,New Brandywine Aero,KOQN,1,Approved,,,2012-01-25 03:18:24.0
1479548,Providence Jet Center (Aka Avports),KOQU,1,Approved,,,2013-11-14 13:45:52.0
4285,City Of Maquoketa,KOQW,1,Approved,,,2012-01-25 03:18:24.0
4286,Orr Regional Airport,KORB,1,Approved,,,2012-01-25 03:18:24.0
1158228,Orange City Airport Fbo,KORC,1,Approved,Hours vary-call first,Hours vary-call first,2013-11-14 13:46:28.0
5945,United Airlines Paging Number,KORD,9,Approved,,,2012-01-25 03:18:24.0
6308,Ups Ramp,KORD,9,Approved,,,2012-01-25 03:18:24.0
4288,Signature Flight Support,KORD,1,Approved,24/7 days a week,24/7 days a week,2013-11-14 13:45:40.0
4291,Orange Municipal Airport,KORE,1,Approved,,,2013-11-14 13:45:40.0
4292,Landmark Aviation,KORF,1,Approved,24/7 days a week,24/7 days a week,2013-11-14 13:45:40.0
1170807,Corporate Hangar 5 - Broadbay (Private Hangar),KORF,8,Approved,,,2012-01-25 03:18:24.0
10115,Norfolk Southern Hangar (Pvt),KORF,999,Approved,,,2012-01-25 03:18:24.0
60198,Sabine Aviation,KORG,1,Approved,0700-1700,0700-1700,2013-11-14 13:46:23.0
1493017,Rectrix Aerodrome,KORH,1,Approved,,,2013-11-14 15:26:28.0
166,Voll Aero,KORK,3,Approved,,,2012-01-25 03:18:24.0
164,Barrett Aviation,KORK,1,Approved,0800-1900/ 7 days a week,0800-1900/ 7 days a week,2013-11-14 13:45:39.0
165,N Little Rock Flight,KORK,2,Approved,,,2013-11-14 13:45:39.0
4297,Showalter Flying Service,KORL,1,Approved,0600-2200/7 days a week,0600-2200/7 days a week,2013-11-14 13:45:40.0
7150,Air Orland,KORL,999,Approved,,,2012-01-25 03:18:24.0
4296,Sheltair,KORL,2,Approved,0600-2300 / 7 days a week,0600-2300l/7 days a week,2013-11-14 13:45:40.0
6420,Hughes Aviation,KORL,999,Approved,,,2012-01-25 03:18:24.0
8038,Airport Office,KORS,1,Approved,,,2012-01-25 03:18:24.0
1145719,Mount Pleasant Reg A/P,KOSA,1,Approved,0700-1800 / 7 days a week,0700-1800 / 7 days a week,2013-11-14 13:46:25.0
8998,Phoenix Flying Services,KOSC,1,Approved,Mon - Fri 0800 -1700,Mon - Fri 0800 -1700,2013-11-14 13:45:50.0
4301,Basler Flight Service,KOSH,2,Approved,Mon - Fri 0700-1900 Sat - Sun 0700-1800,,2013-11-14 13:45:40.0
18931,Orion Flight Services,KOSH,1,Approved,0800-1700 / 7 days a week,0800-1700 / 7 days a week,2013-11-14 13:46:17.0
4302,Oshkosh Aero,KOSH,999,Approved,,,2012-01-25 03:18:24.0
6846,Weeks Hangar - Eaa Hangar,KOSH,9,Approved,,,2012-01-25 03:18:24.0
6419,Hangar #9 (Wendy'S Intl),KOSU,8,Approved,,,2012-01-25 03:18:24.0
1168679,Hanger #9 (Cardinal Health),KOSU,8,Approved,,,2012-01-25 03:18:24.0
4304,Ohio State University Fbo,KOSU,1,Approved,Mon - Fri  0600-2300 Sat - Sun 0630-2300,Mon - Fri  0600-2300 Sat - Sun 0630-2300,2013-11-14 13:45:40.0
7141,Scherer Co. Hanger #4,KOSU,9,Approved,,,2012-01-25 03:18:24.0
6416,Worthington Industries Hangar,KOSU,9,Approved,,,2012-01-25 03:18:24.0
4306,Attala Co Airport,KOSX,1,Approved,,,2012-01-25 03:18:24.0
4307,Integrity Aviation,KOTG,1,Approved,0800-1700 / 7 days a week,0800-1700 / 7 days a week,2013-11-14 13:45:40.0
4308,Coos Aviation,KOTH,1,Approved,0700-1900L / 7 days a week,Call ahead for all flights,2013-11-14 13:45:40.0
7811,Pegasus Air,KOTH,999,Approved,,,2012-01-25 03:18:24.0
1499157,Coos County Airport,KOTH,999,Restricted,,,2013-08-08 16:33:42.0
1156042,Ocean Air Aviation,KOTH,2,Approved,0700-1900 / 7 days a week,0700-1900 / 7 days a week,2013-11-14 13:45:54.0
4309,Ottumwa Flying Service,KOTM,1,Approved,M-F 0700-1900/Sat & Sun 0800-1900,M-F 0700-1800 and S-S 0800-1700,2013-11-14 13:45:40.0
4312,Cruise Aviation,KOUN,1,Approved,0700-2200 / 7 days a week,0700-2200 / 7 days a week,2013-11-14 13:45:40.0
1477147,Table Mountain Aviation (Pnr),KOVE,1,Approved,"Mon - Sat 0800-1700L, Closed Sunday","Mon - Sat 0800-1700L, Closed Sunday",2013-07-09 18:32:21.0
15048,Unknown,KOVL,2,Approved,,,2012-01-25 03:18:24.0
5397,Olivia Flying Svc,KOVL,1,Approved,,,2012-01-25 03:18:24.0
1499637,North Vernon Municipal Airport,KOVO,1,Approved,,,2013-08-26 20:15:37.0
469,Boscobel Airport,KOVS,1,Approved,,,2012-01-25 03:18:24.0
4315,Langer Aviation (Fka Rare Aircraft),KOWA,1,Approved,0800-2000 / 7 days a week,0800-1800 / 7 days a week,2013-11-14 13:45:40.0
10996,Midamerica Jet,KOWB,1,Approved,,,2013-11-14 13:46:23.0
8368,Texas Gas Hangar,KOWB,8,Approved,,,2013-02-04 15:22:16.0
1166548,Flightlevel Norwood,KOWD,1,Approved,0600 - 2000 / 7 days a week,0600 - 2000 / 7 days a week,2013-11-14 13:46:29.0
4321,Dodson Aero Svc,KOWI,1,Approved,,,2012-01-25 03:18:24.0
4322,Central Maine Regional Airport,KOWK,1,Approved,,,2012-01-25 03:18:24.0
56,William R. Pogue Municipal Airport,KOWP,1,Approved,"M-Sat 0800-1700L, Sun Closed","M-Sat 0800-1700L, Sun Closed",2012-01-25 03:18:24.0
60134,Deckair Flying Service,KOWX,2,Approved,,,2012-01-25 03:18:24.0
4323,Putnam County Arpt,KOWX,1,Approved,,,2012-01-25 03:18:24.0
4064,Ocean City Airport,KOXB,1,Approved,Sun-Wed 0800-1800/Thur-Sat 0800-2000,Sun-Wed 0800-1800/Thur-Sat 0800-2000,2013-11-14 13:46:39.0
1171592,N72fd (Private Hangar),KOXC,999,Approved,,,2013-10-01 15:00:13.0
4324,Keystone Fbo Services,KOXC,1,Approved,,,2013-11-14 13:45:40.0
1478047,N7rx - Private Hangar,KOXC,999,Approved,,,2013-10-01 15:00:08.0
9530,Union Carbide/Hgr B,KOXC,9,Approved,,,2012-01-25 03:18:24.0
4327,Miami University Airport,KOXD,1,Approved,Mon - Fri 0800 -1800 / Sat - Sun 0900 - 1700,Mon - Fri 0800 -1800 / Sat - Sun 0900 - 1700,2013-11-14 13:45:40.0
4328,Starke County Airport,KOXI,1,Approved,,,2012-01-25 03:18:24.0
1499765,Morristown Municipal Airport,KOXR,999,Restricted,,,2013-09-06 14:42:21.0
1499160,County Of Ventura,KOXR,999,Restricted,,,2013-08-08 16:55:01.0
1162989,"Golden West Air Terminals, Inc.",KOXR,1,Approved,0600-2000L,0600-2000L,2013-11-14 13:46:36.0
8069,Oxnard Aircraft & Jet Center,KOXR,2,Approved,0600-2000 / 7 days a week,0600-1900 / 7 days a week,2013-11-14 13:46:38.0
1152922,Knoxville Aviation,KOXV,1,Approved,Prior Permission Required,Prior Permission Required,2013-11-14 13:46:10.0
770,St. Marys Municipal Airport,KOYM,1,Approved,"0900-1600 M-F, Closed Sat & Sun","0900-1600 M-F, Closed Sat & Sun",2013-11-14 13:45:49.0
4333,Ozona Municipal Airport,KOZA,1,Approved,24/7 days a week,24/7 days a week,2013-11-14 13:45:40.0
10803,Cairns Aaf,KOZR,1,Approved,,,2012-01-25 03:18:24.0
381,Livingston County Airport,KOZW,1,Approved,Mon - Fri 0700-1700 Sat - Sun 0800-1200,Mon - Fri 0700-1700 Sat - Sun 0800-1200,2013-11-14 13:45:43.0
1499222,Paine Field,KPAE,999,Restricted,,,2013-08-09 15:18:37.0
1166251,Castle & Cooke Aviation,KPAE,1,Approved,0600-2300L 7 days a week,0600-2300L 7 days a week,2013-11-14 13:46:25.0
10460,Avfuel (Billing Only)Fbo#4351,KPAH,9,Approved,,,2012-01-25 03:18:24.0
4351,Midwest Aviation,KPAH,1,Approved,0500L-1800L/ 7 days a week,0500L-1800L/ 7 days a week,2013-11-14 13:45:41.0
15049,Fbo Facility Not Available,KPAM,1,Approved,,,2012-01-25 03:18:24.0
2574,Payson Aviation,KPAN,1,Approved,0800-1600 / 7 days a week,0800-1700 / 7 days a week,2013-11-14 13:46:18.0
4353,Aviax,KPAO,9,Approved,,,2012-01-25 03:18:24.0
4354,Palo Alto Fuel Service,KPAO,1,Approved,,,2012-01-25 03:18:24.0
9125,Wings South (Pvt. Hangar),KPBF,8,Approved,,,2012-01-25 03:18:24.0
4357,Pine Bluff Aviation,KPBF,1,Approved,Mon - Fri 0700-1900 Sat - Sun 0800-1900,Mon - Fri 0700-1900 Sat - Sun 0800-1900,2013-11-14 13:45:41.0
18835,Plattsburgh International,KPBG,9,Approved,Mon - Fri 0700-1530,Mon - Fri 0700-1530,2013-07-22 11:21:21.0
1498537,Volo Aviation (Fka Sheltair),KPBG,1,Approved,0600-2200,0600-2200,2013-07-22 11:21:21.0
4358,Price County Airport,KPBH,1,Approved,0800-1630,,2013-11-14 13:45:41.0
8065,Galaxy Aviation,KPBI,3,Approved,,,2013-11-14 13:46:38.0
1488547,Dassault Falcon Jet,KPBI,8,Pending,,,2013-09-09 02:36:46.0
10445,Eja Gateway Office,KPBI,999,Approved,,,2013-09-09 02:36:46.0
1499487,NetJets,KPBI,1,Approved,,,2013-11-14 13:47:16.0
4361,Jet Aviation,KPBI,4,Approved,,,2013-11-14 13:45:41.0
6332,Abex Hangar (At Signature),KPBI,8,Approved,,,2013-09-09 02:36:46.0
1146634,General Dynamics Svcs (Use Signature Facility),KPBI,8,Approved,WD: 0800-0030 WE: 0800-1800,WD: 0800-0030 WE: 0800-1800,2013-09-09 02:36:46.0
1155831,Gama (Fka Hangar 1632),KPBI,8,Approved,,,2013-10-09 13:09:17.0
7694,Signature Flight Support,KPBI,2,Approved,,,2013-11-14 13:46:32.0
717,Pike County Airport,KPBX,1,Approved,,,2013-11-14 13:45:48.0
7728,Plant City Airport Services,KPCM,1,Approved,,,2012-01-25 03:18:24.0
4364,Picayune Co Airport,KPCU,1,Approved,,,2012-01-25 03:18:24.0
15051,Unknown,KPCU,999,Approved,,,2012-01-25 03:18:24.0
10187,Erie Ottawa Regional Airport,KPCW,1,Approved,0800-1700 / 7 days a week,,2013-11-14 13:46:11.0
1170980,Plane Guys Aviation Llc,KPCZ,1,Pending,0800 - 2000 / 7 days a week,0800 - 2000 / 7 days a week,2013-07-10 13:35:39.0
1163681,Riverside Aviation (Maintenance Facility),KPCZ,8,Approved,,,2012-01-25 03:18:24.0
4367,Prairie Du Chien Municipal Airport,KPDC,1,Approved,,,2013-11-14 13:45:41.0
1164626,Atlantic Aviation,KPDK,2,Approved,24/7 days a week,24/7 days a week,2013-11-14 13:46:05.0
8960,Rollins Hangar,KPDK,8,Approved,PNR,PNR,2013-05-30 18:51:59.0
9843,Post Properties(Private Hgr),KPDK,8,Approved,,,2012-10-15 13:38:20.0
1165229,Cousins Hangar (Ppr),KPDK,8,Approved,,,2012-10-15 13:38:20.0
1492808,NetJets,KPDK,1,Approved,,,2013-11-14 13:47:10.0
5441,Bell South Hangar      (Pvt),KPDK,8,Approved,,,2012-10-15 13:38:20.0
1153637,Southern Company Hangar (Pvt),KPDK,8,Approved,,,2012-10-15 13:38:20.0
9633,Signature Flight Support,KPDK,3,Approved,24/7 days a week,24/7 days a week,2013-11-14 13:46:06.0
1160833,Jetfueling,KPDK,4,Approved,0600-2200 / 7 days a week,,2012-10-15 13:38:20.0
4369,Epps Aviation,KPDK,4,Approved,24/7  days a week,24/7 days a week,2013-11-14 13:45:41.0
8287,Pendleton Aviation,KPDT,1,Approved,Sunrise - Sunset / 7 days a week,Sunrise - Sunset / 7 days a week,2013-11-14 13:45:38.0
8010,General Aircraft /Helicopter,KPDT,9,Approved,,,2012-01-25 03:18:24.0
1480987,Atlantic Aviation,KPDX,1,Approved,,,2013-11-14 13:46:14.0
6663,Flightcraft Maintenance,KPDX,9,Approved,,,2012-01-25 03:18:24.0
4380,Classic Aviation,KPEA,1,Approved,Mon - Fri Sunrise - Sunset  Sun 1200-1700,Mon - Fri Sunrise - Sunset  Sun 1200-1700,2013-11-14 13:45:41.0
5743,Seneca Flight Operations,KPEO,1,Approved,Mon - Fri 0800-1700 Sat - Sun Closed,Mon - Fri 0800-1700 Sat - Sun Closed,2013-04-30 11:43:39.0
4381,Pecos Air Center,KPEQ,1,Approved,24/7 days a week,24/7 days a week,2013-11-14 13:45:41.0
4382,Page Aviation,KPEZ,1,Approved,,,2012-01-25 03:18:24.0
15052,Unknown,KPFC,1,Approved,,,2012-01-25 03:18:24.0
1480337,Lake Powell Jet Center,KPGA,1,Approved,0700-1900L,0800-1700L,2013-11-14 13:44:09.0
1161414,American Aviation,KPGA,3,Approved,0600-1900 / 7 days a week,,2012-07-02 14:13:43.0
10186,Classic Aviation,KPGA,2,Approved,0700-1900 / 7 days a week,0800 -1700 / 7 days a week,2013-11-14 13:46:11.0
4386,Charlotte County Airport,KPGD,1,Approved,24/7 days a week,24/7 days a week,2013-11-14 13:45:41.0
18592,Airtrec Hanger (Ppr),KPGD,8,Approved,,,2012-01-25 03:18:24.0
1171097,Paragould Airport Service,KPGR,1,Approved,,,2013-11-14 13:46:35.0
1497507,Dillons Aviation,KPGV,999,Approved,,,2013-06-05 17:37:23.0
4390,Pitt-Greenville Aprt Authority,KPGV,1,Approved,,,2013-11-14 13:45:41.0
4391,Haines Aviation,KPHD,1,Approved,0800 - Sunset / 7 days a week,,2012-01-25 03:18:24.0
60135,Proav,KPHD,2,Approved,,,2012-01-25 03:18:24.0
6245,Rick Aviation,KPHF,2,Approved,0600-0000 / 7 days a week,0600-0000 / 7 days a week,2013-11-14 13:46:12.0
1154402,Smithfield Foods Hangar,KPHF,8,Approved,PNR,PNR,2012-12-12 19:04:22.0
1164628,Atlantic Aviation,KPHF,1,Approved,0600-0000 / 7 days a week,0600-0000 / 7 days a week,2013-11-14 13:46:04.0
