LIPH,TSF,LIPZ,S.ANGELO,TREVISO,,ITA,Europe/Rome,59,7940,164343,43912,1,1,1,NO
LIPI,,,RIVOLTO,RIVOLTO,,ITA,Europe/Rome,179,8363,165530,46979,1,0,0,NO
LIPK,FRL,LIPE,FORLI,FORLI,,ITA,Europe/Rome,98,8402,159104,43451,1,1,1,NO
LIPL,,,GHEDI,GHEDI,,ITA,Europe/Rome,333,9813,163568.65,36973.01,1,1,1,NO
LIPM,,,MARZAGLIA,MODENA,,ITA,Europe/Rome,184,2625,160685,38917,0,0,0,NO
LIPN,,LIPX,BOSCOMANTICO,VERONA,,ITA,Europe/Rome,286,3327,163703,39337,0,0,1,NO
LIPO,VBS,LIPX,MONTICHIARI,BRESCIA,,ITA,Europe/Rome,355,9514,163544,37190,1,1,1,NO
LIPQ,TRS,LIPZ,RONCHI DEI LEGIONARI,TRIESTE,,ITA,Europe/Rome,39,9843,164979,48500,1,1,1,NO
LIPR,RMI,LIPE,RIMINI,RIMINI,,ITA,Europe/Rome,40,9721,158470,45394,1,1,1,NO
LIPS,,,ISTRANA,TREVISO,,ITA,Europe/Rome,137,9816,164465.52,43498.37,1,1,1,NO
LIPT,VIC,LIPX,VICENZA,VICENZA,,ITA,Europe/Rome,128,4921,164058,41497,1,1,1,NO
LIPU,,LIPZ,PADOVA,PADOVA,,ITA,Europe/Rome,44,3681,163426,42653,1,1,1,NO
LIPV,,LIPZ,LIDO,VENICE,,ITA,Europe/Rome,13,3261,163544,44596,0,0,1,NO
LIPX,VRN,LIPE,VILLAFRANCA,VERONA,,ITA,Europe/Rome,240,10066,163427,39196,1,1,1,NO
LIPY,AOI,LIBP,FALCONARA,ANCONA,,ITA,Europe/Rome,50,9728,157020,48097,1,1,1,NO
LIPZ,VCE,LIPH,TESSERA,VENICE,,ITA,Europe/Rome,7,10827,163819,44467,1,1,1,NO
LIQB,,,AREZZO,AREZZO,,ITA,Europe/Rome,814,2165,156441,42649,0,0,0,NO
LIQF,,,PALAZZOLO,SANSEPOLCRO,,ITA,Europe/Rome,1033,2740,156823,43756,0,0,1,NO
LIQL,LCV,,TASSIGNANO,LUCCA,,ITA,Europe/Rome,39,2986,157787,38084,0,0,0,NO
LIQN,,,RIETI,RIETI,,ITA,Europe/Rome,1278,2654,152736,46260,0,0,0,NO
LIQQ,,,CASTIGLION FIORENTINO,SERRISTORI,,ITA,Europe/Rome,840,1640,155997,42689,0,0,0,NO
LIQS,SAY,LIRP,AMPUGNANO,SIENA,,ITA,Europe/Rome,634,4570,155731,40517,1,1,1,NO
LIQW,,,LUNI,SARZANA,,ITA,Europe/Rome,45,2969,158720,35960,0,0,0,NO
LIRA,CIA,LIBP,CIAMPINO,ROME,,ITA,Europe/Rome,427,7231,150478,45350,1,1,1,NO
LIRE,,LIRA,PRATICA DI MARE,PRATICA DI MARE,,ITA,Europe/Rome,42,9764,149973.74,44802.56,1,1,1,NO
LIRF,FCO,LIRA,FIUMICINO,ROME,,ITA,Europe/Rome,13,12802,150481,44060,1,1,1,NO
LIRG,,,GUIDONIA,GUIDONIA,,ITA,Europe/Rome,287,4741,151186,45845,0,0,0,NO
LIRH,,,FROSINONE,FROSINONE,,ITA,Europe/Rome,632,4695,149921.73,47876.48,0,0,1,NO
LIRI,QSR,LIRN,PONTECAGNANO,SALERNO,,ITA,Europe/Rome,119,5427,146232,53685,1,1,1,NO
LIRJ,EBA,,MARINA DI CAMPO,MARINA DI CAMPO,,ITA,Europe/Rome,31,3930,153940,36863,0,1,1,NO
LIRL,,,LATINA,LATINA,,ITA,Europe/Rome,95,5617,149569,46470,0,0,0,NO
LIRM,,,GRAZZANISE,GRAZZANISE,,ITA,Europe/Rome,30,9806,147823.19,50697.68,1,1,1,NO
LIRN,NAP,LIRA,CAPODICHINO,NAPLES,,ITA,Europe/Rome,294,8622,147184,51447,1,1,1,NO
LIRP,PSA,LIPE,SAN GIUSTO,PISA,,ITA,Europe/Rome,6,9820,157258,37424,1,1,1,NO
LIRQ,FLR,LIRP,PERETOLA,FLORENCE,,ITA,Europe/Rome,142,5492,157711,40330,1,1,1,NO
LIRS,GRS,LIRP,GROSSETO,GROSSETO,,ITA,Europe/Rome,17,7708,153935,39859,1,1,1,NO
LIRU,,,URBE,ROME,,ITA,Europe/Rome,55,3556,151027,45003,0,1,1,NO
LIRV,,,VITERBO,VITERBO,,ITA,Europe/Rome,992,4921,152749,43431,0,0,0,NO
LIRZ,PEG,LIPY,SAN FRANCESCO,PERUGIA,,ITA,Europe/Rome,697,7215,155150,45037,1,1,1,NO
LIVV,,,VISCHE,VISCHE,,ITA,Europe/Rome,770,2198,163250,28517,0,0,0,NO
MKBS,,MKJS,IAN FLEMING INTL,OCHO RIOS,,JAM,America/Jamaica,96,4612,66255,-277089,0,1,0,NO
MKJP,KIN,MKJS,NORMAN MANLEY INTL,KINGSTON,,JAM,America/Jamaica,10,8911,64568,-276435,1,1,0,NO
MKJS,MBJ,MKJP,SANGSTER INTL,MONTEGO BAY,,JAM,America/Jamaica,7,8735,66613,-280488,1,1,1,NO
MKKJ,,,KEN JONES,"PORT ANTONIO, JAMAICA",,JAM,America/Jamaica,14,3425,65516,-275526,0,0,0,NO
MKNG,NEG,,NEGRIL,NEGRIL,,JAM,America/Jamaica,2,2165,66031,-282002,0,0,0,NO
MKTP,,,TINSON PEN,KINGSTON,,JAM,America/Jamaica,16,3602,64759,-276566,0,0,0,NO
OJAI,AMM,OJAM,QUEEN ALIA INTL,AMMAN,,JOR,Etc/GMT-3,2395,12008,114201,129575,1,1,1,NO
OJAM,ADJ,OJAI,MARKA INTL,AMMAN,,JOR,Etc/GMT-3,2555,10745,115101,129569,1,1,1,NO
OJAQ,AQJ,HETB,KING HUSSEIN INTL,AQABA,,JOR,Etc/GMT-3,175,9843,106601,126065,1,1,1,NO
RJAA,NRT,RJTT,NARITA INTL,TOKYO,,JPN,Asia/Tokyo,135,13123,128755,505388,1,1,1,NO
RJAF,MMJ,,MATSUMOTO,MATSUMOTO,,JPN,Asia/Tokyo,2157,6562,130200,496522,1,1,0,NO
RJAH,,,HYAKURI,HYAKURI,,JPN,Asia/Tokyo,107,8858,130254,505493,1,0,0,NO
RJAK,,,KASUMIGAURA,KASUMIGAURA,,JPN,Asia/Tokyo,85,1804,129725,504694,0,0,0,NO
RJAM,,,MINAMI TORISHIMA,MINAMI TORISHIMA,,JPN,Asia/Tokyo,22,4500,87443,554325,0,0,0,NO
RJAN,,,NIIJIMA,NIIJIMA,,JPN,Asia/Tokyo,94,2625,123730,501367,1,0,0,NO
RJAW,IWO,,IWOTO,IWOTO,,JPN,Asia/Tokyo,384,8700,89222.4,508761.8,1,0,0,NO
RJAZ,,,KOZUSHIMA,KOZUSHIMA,,JPN,Asia/Tokyo,454,2625,123082,500881,1,0,0,NO
RJBB,KIX,RJOB,KANSAI INTL,OSAKA,,JPN,Asia/Tokyo,17,13123,123963,486838,1,1,1,NO
RJBD,SHM,,NANKI-SHIRAHAMA,NANKI-SHIRAHAMA,,JPN,Asia/Tokyo,293,6562,121184,487312,1,1,0,NO
RJBE,UKB,,KOBE,KOBE,,JPN,Asia/Tokyo,22,8202,124678,486806,1,1,0,NO
RJBH,HIW,,HIROSHIMANISHI,HIROSHIMANISHI,,JPN,Asia/Tokyo,9,5906,123721,476690,0,0,0,NO
RJBK,,,KOHNAN,OKAYAMA,,JPN,Asia/Tokyo,1,3937,124529,482160,0,1,0,NO
RJBT,TJH,,TAJIMA,TAJIMA,,JPN,Asia/Tokyo,578,3937,127846,485233,1,1,0,NO
RJCA,,,ASAHIKAWA,ASAHIKAWA,,JPN,Asia/Tokyo,377,2625,157660,512514,0,0,0,NO
RJCB,OBO,,OBIHIRO,OBIHIRO,,JPN,Asia/Tokyo,490,8202,153840,515582,1,1,0,NO
RJCC,CTS,RJCH,NEW CHITOSE,SAPPORO,,JPN,Asia/Tokyo,70,9843,153991,510093,1,1,1,NO
RJCH,HKD,RJCC,HAKODATE,HAKODATE,,JPN,Asia/Tokyo,112,9843,150372,506959,1,1,1,NO
RJCJ,,,CHITOSE,SAPPORO,,JPN,Asia/Tokyo,89,9843,154060,509999,1,0,0,NO
RJCK,KUH,,KUSHIRO,KUSHIRO,,JPN,Asia/Tokyo,311,8202,154947,519095,1,1,0,NO
RJCM,MMB,,MEMANBETSU,MEMANBETSU,,JPN,Asia/Tokyo,109,8202,157970,518991,1,0,0,NO
RJCN,SHB,,NAKASHIBETSU,NAKASHIBETSU,,JPN,Asia/Tokyo,214,6562,156879,521856,1,0,0,NO
RJCO,OKD,,SAPPORO,SAPPORO,,JPN,Asia/Tokyo,26,4921,155223,508973,1,0,0,NO
RJCR,RBJ,,REBUN,REBUN,,JPN,Asia/Tokyo,89,2625,163638,507741,1,0,0,NO
RJCT,,,TOKACHI,TOKACHI,,JPN,Asia/Tokyo,281,4921,154405,515370,1,0,0,NO
RJCW,WKJ,,WAKKANAI,WAKKANAI,,JPN,Asia/Tokyo,27,7218,163456,510488,1,0,0,NO
RJDA,,,AMAKUSA,AMAKUSA,,JPN,Asia/Tokyo,340,3281,116936,468572,1,0,0,NO
RJDB,IKI,,IKI,IKISHIMA,,JPN,Asia/Tokyo,41,3937,121497,467229,1,0,0,NO
RJDC,UBJ,,YAMAGUCHI-UBE,UBE,,JPN,Asia/Tokyo,15,8202,122148,472603,1,0,0,NO
RJDK,,,KAMIGOTO,KAMIGOTO,,JPN,Asia/Tokyo,263,2625,118849,465093,0,0,0,NO
RJDM,,,METABARU,METABARU,,JPN,Asia/Tokyo,53,2170,119971,469489,0,0,0,NO
RJDO,,,OJIKA,OJIKA,,JPN,Asia/Tokyo,25,2625,119487,464725,0,0,0,NO
RJDT,TSJ,,TSUSHIMA,TSUSHIMA,,JPN,Asia/Tokyo,207,6234,123426,465590,1,1,0,NO
RJDU,,,OMURA,OMURA,,JPN,Asia/Tokyo,19,3937,118541,467763,1,0,0,NO
RJEB,MBE,,MONBETSU,MONBETSU,,JPN,Asia/Tokyo,58,6562,159495,516255,1,0,0,NO
RJEC,AKJ,,ASAHIKAWA,ASAHIKAWA,,JPN,Asia/Tokyo,690,8202,157215,512811,1,1,0,NO
RJEO,OIR,,OKUSHIRI,OKUSHIRI,,JPN,Asia/Tokyo,161,4921,151458,501958,1,0,0,NO
RJER,RIS,,RISHIRI,RISHIRI,,JPN,Asia/Tokyo,99,5905,162871,508275,1,0,0,NO
RJFA,,,ASHIYA,ASHIYA,,JPN,Asia/Tokyo,98,5381,121973,470346,1,0,0,NO
RJFC,KUM,,YAKUSHIMA,YAKUSHIMA,,JPN,Asia/Tokyo,122,4921,109388,470373,1,0,0,NO
RJFE,FUJ,,FUKUE,FUKUE,,JPN,Asia/Tokyo,251,6562,117599,463798,1,0,0,NO
RJFF,FUK,,FUKUOKA,FUKUOKA,,JPN,Asia/Tokyo,30,9186,120904,469626,1,0,1,NO
RJFG,TNE,,TANEGASHIMA,TANEGASHIMA,,JPN,Asia/Tokyo,768,6562,110178,471570,1,0,0,NO
RJFK,KOJ,,KAGOSHIMA,KAGOSHIMA,,JPN,Asia/Tokyo,892,9843,114492,470590,1,1,1,NO
RJFM,KMI,ROAH,MIYAZAKI,MIYAZAKI,,JPN,Asia/Tokyo,19,8202,114758,473215,1,1,0,NO
RJFN,,,NYUTABARU,NYUTABARU,,JPN,Asia/Tokyo,259,8860,115501,473225,1,0,0,NO
RJFO,OIT,,OITA,OITA,,JPN,Asia/Tokyo,17,9843,120526,474254,1,0,0,NO
RJFR,KKJ,,KITAKYUSHU,KITAKYUSHU,,JPN,Asia/Tokyo,21,8202,121844,471726,1,1,0,NO
RJFS,HSG,,SAGA,SAGA,,JPN,Asia/Tokyo,6,6562,119339,469088,1,1,0,NO
RJFT,KMJ,,KUMAMOTO,KUMAMOTO,,JPN,Asia/Tokyo,632,9843,118214,471079,1,0,1,NO
RJFU,NGS,,NAGASAKI,NAGASAKI,,JPN,Asia/Tokyo,8,9843,118501,467689,1,1,1,NO
RJFY,,,KANOYA,KANOYA,,JPN,Asia/Tokyo,214,7382,112925,471017,1,0,0,NO
RJFZ,,,TSUIKI,NAKATSU,,JPN,Asia/Tokyo,55,7874,121266,471745,1,0,0,NO
RJGG,NGO,RJNA,CHUBU CENTRAIR INTERNATIONAL,NAGOYA,,JPN,Asia/Tokyo,12,11483,125490,492499,1,1,1,NO
RJKA,ASJ,,AMAMI,AMAMI,,JPN,Asia/Tokyo,14,6562,102351,466965,1,0,0,NO
RJKB,OKE,,OKIERABU,OKIERABU I,,JPN,Asia/Tokyo,88,4429,98754,463340,1,0,0,NO
RJKI,KKX,,KIKAI,KIKAI,,JPN,Asia/Tokyo,15,3937,101957,467741,1,0,0,NO
RJKN,TKN,,TOKUNOSHIMA,TOKUNOSHIMA,,JPN,Asia/Tokyo,8,6562,100211,463973,1,0,0,NO
RJNA,NKM,,NAGOYA,NAGOYA,,JPN,Asia/Tokyo,46,8990,126918,492928,1,1,0,NO
RJNF,FKJ,,FUKUI,FUKUI,,JPN,Asia/Tokyo,18,3937,130114,490406,1,1,0,NO
RJNG,QGU,,GIFU,GIFU,,JPN,Asia/Tokyo,128,8858,127420,492730,1,0,0,NO
RJNH,,,HAMAMATSU,HAMAMATSU,,JPN,Asia/Tokyo,150,8366,125101,495731,1,1,0,NO
RJNK,KMQ,,KOMATSU,KOMATSU,,JPN,Asia/Tokyo,22,8858,131018,491067,1,1,0,NO
RJNO,OKI,,OKI,OKI,,JPN,Asia/Tokyo,262,6562,130242,479964,1,0,0,NO
RJNS,FSZ,,SHIZUOKA,SHIZUOKA,,JPN,Asia/Tokyo,433,8202,125266,497482,1,1,0,NO
RJNT,TOY,RJAA,TOYAMA,TOYAMA,,JPN,Asia/Tokyo,77,6562,131934,493875,1,1,0,NO
RJNW,NTQ,RJNT,NOTO,NOTO,,JPN,Asia/Tokyo,718,6562,134256,493064,1,1,0,NO
RJNY,,,SHIZUHAMA,YAIZU,,JPN,Asia/Tokyo,23,4921,125326,497873,1,0,0,NO
RJOA,HIJ,,HIROSHIMA,HIROSHIMA,,JPN,Asia/Tokyo,1086,9843,123970,478510,1,1,0,NO
RJOB,OKJ,,OKAYAMA,OKAYAMA,,JPN,Asia/Tokyo,785,9843,125125,481879,1,1,1,NO
RJOC,IZO,,IZUMO,IZUMO,,JPN,Asia/Tokyo,6,6562,127489,478404,1,0,0,NO
RJOE,,,AKENO,AKENO,,JPN,Asia/Tokyo,20,1640,124320,492020,0,0,0,NO
RJOF,,,HOFU,HOFU,,JPN,Asia/Tokyo,7,4860,122524,473567,0,0,0,NO
RJOH,YGJ,,MIHO,YONAGO,,JPN,Asia/Tokyo,13,8202,127776,479661,1,0,0,NO
RJOI,IWK,,IWAKUNI MCAS,IWAKUNI,,JPN,Asia/Tokyo,10,8006,122921.71,476089.11,1,0,0,NO
RJOK,KCZ,,KOCHI,KOCHI,,JPN,Asia/Tokyo,29,8202,120766,481210,1,1,0,NO
RJOM,MYJ,,MATSUYAMA,MATSUYAMA,,JPN,Asia/Tokyo,13,8202,121778,477719,1,0,0,NO
RJOO,ITM,,OSAKA INTL,OSAKA,,JPN,Asia/Tokyo,39,9843,125224,487581,1,1,0,NO
RJOR,TTJ,,TOTTORI,TOTTORI,,JPN,Asia/Tokyo,48,6562,127908,482994,1,1,0,NO
RJOS,TKS,,TOKUSHIMA,TOKUSHIMA,,JPN,Asia/Tokyo,37,8202,122876,484593,1,1,0,NO
RJOT,TAK,,TAKAMATSU,TAKAMATSU,,JPN,Asia/Tokyo,607,8203,123171,482456,1,0,0,NO
RJOW,IWJ,,IWAMI,IWAMI,,JPN,Asia/Tokyo,177,6562,124835,474445,1,0,0,NO
RJOY,,,YAO,YAO,,JPN,Asia/Tokyo,33,4888,124548,488162,1,1,0,NO
RJOZ,,,OZUKI,SHIMONOSEKI,,JPN,Asia/Tokyo,13,3937,122569,471788,1,0,0,NO
RJSA,AOJ,,AOMORI,AOMORI,,JPN,Asia/Tokyo,650,9843,146640,506479,1,1,0,NO
RJSC,GAJ,,YAMAGATA,YAMAGATA,,JPN,Asia/Tokyo,345,6562,138283,505336,1,0,0,NO
RJSD,SDS,,SADO,SADO,,JPN,Asia/Tokyo,75,2920,137020,498291,0,0,0,NO
RJSF,FKS,,FUKUSHIMA,FUKUSHIMA,,JPN,Asia/Tokyo,1220,8202,134019,505541,1,1,0,NO
RJSH,HHE,,HACHINOHE,HACHINOHE,,JPN,Asia/Tokyo,152,7380,145987,509282,1,0,0,NO
RJSI,HNA,,HANAMAKI,HANAMAKI,,JPN,Asia/Tokyo,294,8202,141943,508087,1,1,0,NO
RJSK,AXT,,AKITA,AKITA,,JPN,Asia/Tokyo,305,8202,142616,504787,1,1,0,NO
RJSM,MSJ,,MISAWA AB,MISAWA,,JPN,Asia/Tokyo,119,9999,146531.6,508926.11,1,0,0,NO
RJSN,KIJ,RJSS,NIIGATA,NIIGATA,,JPN,Asia/Tokyo,5,8202,136641,500802,1,1,1,NO
RJSO,,,OMINATO,OMINATO,,JPN,Asia/Tokyo,24,1969,148438,508076,0,0,0,NO
RJSR,ONJ,,ODATE-NOSHIRO,ODATE-NOSHIRO,,JPN,Asia/Tokyo,276,6562,144691,505338,1,0,0,NO
RJSS,SDJ,RJSN,SENDAI,SENDAI,,JPN,Asia/Tokyo,6,9843,137303,507301,1,1,1,NO
RJST,,,MATSUSHIMA,MATSUSHIMA,,JPN,Asia/Tokyo,7,8858,138251,508363,1,0,0,NO
RJSU,,,KASUMINOME,SENDAI,,JPN,Asia/Tokyo,23,2320,137648,507323,0,0,0,NO
RJSY,SYO,,SHONAI,SHONAI,,JPN,Asia/Tokyo,72,6562,139724,503234,1,1,0,NO
RJTA,NJA,,ATSUGI,ATSUGI,,JPN,Asia/Tokyo,205,7999,127637,502020,1,0,0,NO
RJTC,,,TACHIKAWA,TACHIKAWA,,JPN,Asia/Tokyo,313,2953,128559,501851,1,0,0,NO
RJTF,,,CHOFU,CHOFU,,JPN,Asia/Tokyo,139,2625,128418,502301,1,0,0,NO
RJTH,HAC,,HACHIJOJIMA,HACHIJOJIMA,,JPN,Asia/Tokyo,301,6562,119214,503229,1,1,0,NO
RJTJ,,,IRUMA,IRUMA,,JPN,Asia/Tokyo,295,6561,129031,501878,1,0,0,NO
RJTK,,,KISARAZU,KISARAZU,,JPN,Asia/Tokyo,10,6004,127433.81,503675.34,1,0,0,NO
RJTL,,,SHIMOFUSA,MATSUDO,,JPN,Asia/Tokyo,98,7382,128876,504044,1,0,0,NO
RJTO,OIM,RJTT,OSHIMA,OSHIMA,,JPN,Asia/Tokyo,124,5906,125215,501697,1,0,0,NO
RJTQ,MYE,,MIYAKE,MIYAKEJIMA,,JPN,Asia/Tokyo,65,3937,122665,502417,1,0,0,NO
RJTR,,,KASTNER AHP,CAMP ZAMA,,JPN,Asia/Tokyo,360,1500,127849.2,501817.2,1,0,0,NO
RJTT,HND,RJAA,TOKYO (HANEDA) INTL,TOKYO,,JPN,Asia/Tokyo,21,9843,127992,503212,1,1,1,NO
RJTU,QUT,,UTSUNOMIYA,UTSUNOMIYA,,JPN,Asia/Tokyo,334,5577,131452,503535,1,0,0,NO
RJTY,OKO,,YOKOTA AB,TOKYO,,JPN,Asia/Tokyo,462,10999,128694.57,501654.54,1,0,1,NO
ROAH,OKA,RJFM,NAHA,NAHA,,JPN,Asia/Tokyo,11,9843,94305,459525,1,1,1,NO
RODE,,,IE SHIMA AUX AB,IE SHIMA I.,,JPN,Asia/Tokyo,230,5000,96222,459942,0,0,0,NO
RODN,DNA,ROAH,KADENA AB,OKINAWA I,,JPN,Asia/Tokyo,143,12101,94880.2,459963.48,1,0,0,NO
ROIG,ISG,,NEW ISHIGAKI,ISHIGAKI I,,JPN,Asia/Tokyo,102,6562,87827,447282,1,0,0,NO
ROKJ,UEO,,KUMEJIMA,KUMEJIMA,,JPN,Asia/Tokyo,23,6562,94909,456170,1,0,0,NO
ROKR,,,KERAMA,KERAMA,,JPN,Asia/Tokyo,156,2625,94206,458256,0,0,0,NO
ROMD,MMD,,MINAMIDAITO,MINAMIDAITO,,JPN,Asia/Tokyo,159,4921,93048,472549,1,0,0,NO
ROMY,MMY,,MIYAKO,MIYAKOJIMA,,JPN,Asia/Tokyo,140,6562,89218,451062,1,0,0,NO
RORA,AGJ,,AGUNI,AGUNI,,JPN,Asia/Tokyo,38,2625,95734,458065,1,0,0,NO
RORE,IEJ,,IEJIMA,IEJIMA,,JPN,Asia/Tokyo,238,4920,96201,460033,0,0,0,NO
RORH,HTR,,HATERUMA,HATERUMA,,JPN,Asia/Tokyo,43,2625,86610,445694,0,0,0,NO
RORK,KTD,,KITADAITO,KITADAITO I,,JPN,Asia/Tokyo,71,4921,93401,472777,1,0,0,NO
RORS,SHI,,SHIMOJISHIMA,SHIMOJISHIMA,,JPN,Asia/Tokyo,25,9843,89376,450521,1,0,0,NO
RORT,TRA,,TARAMA,TARAMA,,JPN,Asia/Tokyo,34,4921,88754,448831,1,0,0,NO
RORY,RNJ,,YORON,YORON,,JPN,Asia/Tokyo,47,3937,97358,462246,1,0,0,NO
ROTM,,ROAH,FUTENMA MCAS,OKINAWA I,,JPN,Asia/Tokyo,247,9002,94587.39,459923.38,1,0,0,NO
ROYN,OGN,,YONAGUNI,YONAGUNI I,,JPN,Asia/Tokyo,49,6562,88083,442727,1,0,0,NO
UAAA,ALA,UACC,ALMATY,ALMATY,,KAZ,Asia/Almaty,2234,14764,156079,277361,1,1,1,NO
UAAH,,,BALKHASH,BALKHASH,,KAZ,Asia/Almaty,1444,8209,168818,270019,1,1,0,NO
UAAT,TDK,,TALDYKORGAN,TALDYKORGAN,,KAZ,Asia/Qyzylorda,1942,8205,162438,282396,1,1,0,NO
UACC,TSE,UAKK,ASTANA,ASTANA,,KAZ,Asia/Qyzylorda,1165,11483,183679,257281,1,1,1,NO
UACK,KOV,UACC,KOKSHETAU,KOKSHETAU,,KAZ,Asia/Qyzylorda,886,9350,191988,250548,1,1,0,NO
UACP,PPK,UAUU,PETROPAVLOVSK,PETROPAVLOVSK,,KAZ,Asia/Qyzylorda,456,8166,197188,249066,1,0,0,NO
UADD,DMB,UAII,AULIE-ATA,TARAZ,,KAZ,Asia/Almaty,2185,9514,154273,256693,1,1,1,NO
UAII,CIT,UADD,SHYMKENT,SHYMKENT,,KAZ,Asia/Qyzylorda,1385,10827,152514,250114,1,1,1,NO
UAKD,DZN,UAKK,ZHEZKAZGAN,ZHEZKAZGAN,,KAZ,Asia/Qyzylorda,1250,8530,171752,243861,1,1,1,NO
UAKK,KGF,UACC,KARAGANDA,KARAGANDA,,KAZ,Asia/Almaty,1765,11818,178817,264011,1,1,1,NO
UAON,,UAII,YUBILEYNY,YUBILEYNY,,KAZ,Asia/Qyzylorda,329,14436,165789,227697,0,0,0,NO
UAOO,KZO,,KYZYLORDA,KYZYLORDA,,KAZ,Asia/Aqtobe,430,8858,160942,236130,1,0,0,NO
UARR,URA,UWOO,URALSK,URALSK,,KAZ,Asia/Oral,125,7874,184143,185555,1,1,1,NO
UASB,,,EKIBASTUZ,EKIBASTUZ,,KAZ,Asia/Almaty,774,8202,185704,270782,0,1,0,NO
UASK,UKK,UASS,UST-KAMENOGORSK,UST-KAMENOGORSK,,KAZ,Asia/Almaty,938,8235,180130,296979,1,1,1,NO
UASP,PWQ,UACC,PAVLODAR,PAVLODAR,,KAZ,Asia/Almaty,410,8202,187902,277466,1,1,1,NO
UASS,PLX,UASK,SEMEY,SEMEY,,KAZ,Asia/Almaty,761,10158,181265,288844,1,1,0,NO
UATE,SCO,URML,AKTAU,AKTAU,,KAZ,Asia/Aqtau,72,10013,157896,183931,1,1,1,NO
UATG,GUW,URWA,ATYRAU,ATYRAU,,KAZ,Asia/Aqtau,-72,9843,169639,186557,1,1,1,NO
UATT,AKX,UWOR,AKTOBE,AKTOBE,,KAZ,Asia/Aqtobe,738,10508,180885,205944,1,1,1,NO
UAUU,KSN,UACP,NARIMANOVKA,KOSTANAY,,KAZ,Asia/Qyzylorda,600,8248,191545,228781,1,1,1,NO
HKAM,ASV,,AMBOSELI,AMBOSELI,,KEN,Africa/Nairobi,3755,3281,-9489,134103,0,0,0,NO
HKBA,,,BUSIA,BUSIA,,KEN,Africa/Nairobi,4000,3281,1670.2,122882.8,0,0,0,NO
HKBR,,,BURA EAST,BURA EAST,,KEN,Africa/Nairobi,345,3291,-3969.5,143823.3,0,0,0,NO
HKBU,,,BUNGOMA,BUNGOMA,,KEN,Africa/Nairobi,4725,2395,2030.1,124382.8,0,0,0,NO
HKED,,,ELDORET,ELDORET,,KEN,Africa/Nairobi,7050,4396,1910.1,126962.9,0,0,0,NO
HKEL,EDL,,ELDORET INTL,ELDORET,,KEN,Africa/Nairobi,6945,11483,1454.44,126852.17,1,0,1,NO
HKEM,,,EMBU,EMBU,,KEN,Africa/Nairobi,4150,2953,-2049.6,134943.1,0,0,0,NO
HKES,EYS,,ELIYE SPRINGS,ELIYE SPRINGS,,KEN,Africa/Nairobi,1395,2953,11569.3,129483,0,0,0,NO
HKFG,FER,,FERGUSON S GULF,KALOKOL,,KEN,Africa/Nairobi,1245,3281,12529.3,129003,0,0,0,NO
HKGA,GAS,,GARISSA,GARISSA,,KEN,Africa/Nairobi,475,3937,-1689.8,142683.3,0,0,0,NO
HKGT,,,GARBA TULA,GARBA TULA,,KEN,Africa/Nairobi,2000,3281,1910.1,138663.2,0,0,0,NO
HKHB,,,HOMA BAY,HOMA BAY,,KEN,Africa/Nairobi,4280,2625,-2169.5,124082.8,0,0,0,NO
HKHO,HOA,,HOLA,HOLA,,KEN,Africa/Nairobi,195,2953,-5469.4,144003.3,0,0,0,NO
HKIS,,,ISIOLO,ISIOLO,,KEN,Africa/Nairobi,3495,5000,1250.1,135363.1,0,0,0,NO
HKJK,NBO,HKMO,JOMO KENYATTA,NAIROBI,,KEN,Africa/Nairobi,5330,13507,-4749,132939,1,1,1,NO
HKKE,,,KEEKOROK,KEEKOROK,,KEN,Africa/Nairobi,5591,5020,-5709.3,126902.8,0,0,0,NO
HKKG,GGM,,KAKAMEGA,KAKAMEGA,,KEN,Africa/Nairobi,5020,3937,950.2,125222.8,0,0,0,NO
HKKI,KIS,,KISUMU,KISUMU,,KEN,Africa/Nairobi,3795,10804,-309.34,125024,1,1,1,NO
HKKL,ILU,,KILAGUNI,KILAGUNI,,KEN,Africa/Nairobi,2605,5249,-10508.9,137043.1,0,0,0,NO
HKKR,KEY,,KERICHO,KERICHO,,KEN,Africa/Nairobi,6503,4134,-1509.6,126902.9,0,0,0,NO
HKKS,,,SUNEKA,KISII,,KEN,Africa/Nairobi,5236,3248,-2409.5,124922.8,0,0,0,NO
HKKT,KTL,,KITALE,KITALE,,KEN,Africa/Nairobi,6070,4757,3481.2,125835.8,0,0,0,NO
HKLG,,,LOKITAUNG,LOKITAUNG,,KEN,Africa/Nairobi,1805,3599,15589,128523,0,0,0,NO
HKLK,,,LOKICHOGIO,LOKICHOGIO,,KEN,Africa/Nairobi,2115,5905,15134.74,123653.49,1,0,1,NO
HKLO,LOK,,LODWAR,LODWAR,,KEN,Africa/Nairobi,1715,3281,11248.8,128191.1,0,0,0,NO
HKLT,,,LOITOKITOK,LOITOKITOK,,KEN,Africa/Nairobi,5445,3281,-10448.9,135063.1,0,0,0,NO
HKLU,LAU,,LAMU/MANDA,LAMU/MANDA,,KEN,Africa/Nairobi,18,5118,-8108.44,147287.19,1,0,1,NO
HKLY,LOY,,LOYANGALANI,LOYANGALANI,,KEN,Africa/Nairobi,1195,3609,9889.4,132183.1,0,0,0,NO
HKMA,NDE,,MANDERA,MANDERA,,KEN,Africa/Nairobi,805,3609,14149,150663.6,0,1,0,NO
